order_id,date,region,category,unit_price,quantity,discount,revenue
ORD-0623,2023-08-15 15:13:52.432432,South,Furniture,147.85,8,0.15,1005.38
ORD-0624,2023-08-15 23:58:33.513513,South,Furniture,106.95,2,0.0,213.9
ORD-0625,2023-08-16 08:43:14.594594,South,Clothing,111.81,6,0.0,670.86
ORD-0626,2023-08-16 17:27:55.675675,North,Clothing,154.82,5,0.1,696.69
ORD-0627,2023-08-17 02:12:36.756756,West,Furniture,143.68,2,0.1,258.62
ORD-0628,2023-08-17 10:57:17.837837,East,Clothing,51.11,1,0.2,40.89
ORD-0629,2023-08-17 19:41:58.918918,West,Furniture,311.15,8,0.15,2115.82
ORD-0630,2023-08-18 04:26:40.000000,East,Furniture,445.77,2,0.1,802.39
ORD-0631,2023-08-18 13:11:21.081081,South,Sports,293.17,7,0.2,1641.75
ORD-0632,2023-08-18 21:56:02.162162,North,Electronics,810.72,9,0.2,5837.18
ORD-0633,2023-08-19 06:40:43.243243,West,Furniture,198.48,9,0.0,1786.32
ORD-0634,2023-08-19 15:25:24.324324,North,Food & Beverage,6.72,8,0.15,45.7
ORD-0635,2023-08-20 00:10:05.405405,East,Electronics,331.47,9,0.1,2684.91
ORD-0636,2023-08-20 08:54:46.486486,North,Electronics,379.85,2,0.15,645.74
ORD-0637,2023-08-20 17:39:27.567567,North,Electronics,310.19,6,0.0,1861.14
ORD-0638,2023-08-21 02:24:08.648648,West,Sports,12.13,4,0.0,48.52
ORD-0639,2023-08-21 11:08:49.729729,South,Furniture,339.12,4,0.15,1153.01
ORD-0640,2023-08-21 19:53:30.810810,North,Sports,88.1,5,0.0,440.5
ORD-0641,2023-08-22 04:38:11.891891,South,Furniture,585.61,3,0.0,1756.83
ORD-0642,2023-08-22 13:22:52.972972,East,Sports,169.58,1,0.15,144.14
ORD-0643,2023-08-22 22:07:34.054054,North,Sports,211.65,8,0.1,1523.88
ORD-0644,2023-08-23 06:52:15.135135,West,Food & Beverage,7.67,5,0.05,36.43
ORD-0645,2023-08-23 15:36:56.216216,East,Sports,261.59,3,0.0,784.77
ORD-0646,2023-08-24 00:21:37.297297,East,Clothing,103.27,7,0.0,722.89
ORD-0647,2023-08-24 09:06:18.378378,West,Food & Beverage,35.29,7,0.0,247.03
ORD-0648,2023-08-24 17:50:59.459459,North,Sports,175.63,1,0.15,149.29
ORD-0649,2023-08-25 02:35:40.540540,North,Electronics,730.63,9,0.0,6575.67
ORD-0650,2023-08-25 11:20:21.621621,East,Clothing,93.69,2,0.15,159.27
ORD-0651,2023-08-25 20:05:02.702702,North,Clothing,45.03,5,0.2,180.12
ORD-0652,2023-08-26 04:49:43.783783,South,Clothing,19.76,5,0.0,98.8
ORD-0653,2023-08-26 13:34:24.864864,West,Food & Beverage,37.82,8,0.0,302.56
ORD-0654,2023-08-26 22:19:05.945945,South,Sports,147.5,8,0.0,1180.0
ORD-0655,2023-08-27 07:03:47.027027,North,Sports,248.06,7,0.0,1736.42
ORD-0656,2023-08-27 15:48:28.108108,East,Electronics,631.03,7,0.0,4417.21
ORD-0657,2023-08-28 00:33:09.189189,West,Electronics,157.42,6,0.2,755.62
ORD-0658,2023-08-28 09:17:50.270270,North,Clothing,129.59,6,0.15,660.91
ORD-0659,2023-08-28 18:02:31.351351,North,Electronics,127.73,9,0.2,919.66
ORD-0660,2023-08-29 02:47:12.432432,East,Food & Beverage,8.52,6,0.0,51.12
ORD-0661,2023-08-29 11:31:53.513513,East,Sports,172.35,2,0.0,344.7
ORD-0662,2023-08-29 20:16:34.594594,South,Clothing,67.73,2,0.05,128.69
ORD-0663,2023-08-30 05:01:15.675675,West,Electronics,1491.18,5,0.0,7455.9
ORD-0664,2023-08-30 13:45:56.756756,West,Food & Beverage,7.38,4,0.1,26.57
ORD-0665,2023-08-30 22:30:37.837837,East,Food & Beverage,31.28,2,0.0,62.56
ORD-0666,2023-08-31 07:15:18.918918,South,Electronics,929.16,3,0.2,2229.98
ORD-0667,2023-08-31 16:00:00.000000,West,Sports,238.9,7,0.1,1505.07
ORD-0668,2023-09-01 00:44:41.081081,East,Electronics,377.25,8,0.1,2716.2
ORD-0669,2023-09-01 09:29:22.162162,North,Clothing,109.29,6,0.1,590.17
ORD-0670,2023-09-01 18:14:03.243243,West,Electronics,703.25,5,0.05,3340.44
ORD-0671,2023-09-02 02:58:44.324324,South,Food & Beverage,19.38,1,0.0,19.38
ORD-0672,2023-09-02 11:43:25.405405,South,Electronics,1297.24,8,0.2,8302.34
ORD-0673,2023-09-02 20:28:06.486486,South,Sports,297.09,3,0.0,891.27
ORD-0674,2023-09-03 05:12:47.567567,North,Furniture,211.01,6,0.05,1202.76
ORD-0675,2023-09-03 13:57:28.648648,West,Electronics,950.49,3,0.0,2851.47
ORD-0676,2023-09-03 22:42:09.729729,West,Sports,186.01,7,0.0,1302.07
ORD-0677,2023-09-04 07:26:50.810810,North,Sports,224.11,7,0.2,1255.02
ORD-0678,2023-09-04 16:11:31.891891,West,Food & Beverage,38.06,9,0.2,274.03
ORD-0679,2023-09-05 00:56:12.972972,North,Sports,68.67,5,0.0,343.35
ORD-0680,2023-09-05 09:40:54.054054,North,Sports,69.62,8,0.0,556.96
ORD-0681,2023-09-05 18:25:35.135135,North,Sports,200.85,8,0.15,1365.78
ORD-0682,2023-09-06 03:10:16.216216,South,Sports,53.86,1,0.15,45.78
ORD-0683,2023-09-06 11:54:57.297297,West,Clothing,43.02,5,0.05,204.34
ORD-0684,2023-09-06 20:39:38.378378,North,Clothing,24.26,3,0.15,61.86
ORD-0685,2023-09-07 05:24:19.459459,West,Food & Beverage,3.1,1,0.2,2.48
ORD-0686,2023-09-07 14:09:00.540540,South,Electronics,703.23,4,0.15,2390.98
ORD-0687,2023-09-07 22:53:41.621621,North,Sports,181.39,8,0.0,1451.12
ORD-0688,2023-09-08 07:38:22.702702,East,Electronics,472.33,3,0.0,1416.99
ORD-0689,2023-09-08 16:23:03.783783,South,Electronics,385.64,2,0.0,771.28
ORD-0690,2023-09-09 01:07:44.864864,East,Food & Beverage,29.16,9,0.15,223.07
ORD-0691,2023-09-09 09:52:25.945945,West,Sports,213.27,5,0.05,1013.03
ORD-0692,2023-09-09 18:37:07.027027,West,Sports,140.58,7,0.1,885.65
ORD-0693,2023-09-10 03:21:48.108108,South,Furniture,424.94,2,0.1,764.89
ORD-0694,2023-09-10 12:06:29.189189,West,Electronics,1389.67,9,0.0,12507.03
ORD-0695,2023-09-10 20:51:10.270270,East,Electronics,1192.35,9,0.1,9658.04
ORD-0696,2023-09-11 05:35:51.351351,North,Clothing,128.76,4,0.1,463.54
ORD-0697,2023-09-11 14:20:32.432432,North,Furniture,410.26,4,0.0,1641.04
ORD-0698,2023-09-11 23:05:13.513513,North,Clothing,187.4,6,0.0,1124.4
ORD-0699,2023-09-12 07:49:54.594594,South,Clothing,90.78,6,0.15,462.98
ORD-0700,2023-09-12 16:34:35.675675,West,Clothing,113.47,1,0.0,113.47
ORD-0701,2023-09-13 01:19:16.756756,East,Food & Beverage,26.96,9,0.0,242.64
ORD-0702,2023-09-13 10:03:57.837837,West,Food & Beverage,36.61,2,0.2,58.58
ORD-0703,2023-09-13 18:48:38.918918,West,Clothing,167.06,5,0.0,835.3
ORD-0704,2023-09-14 03:33:20.000000,West,Furniture,79.99,9,0.0,719.91
ORD-0705,2023-09-14 12:18:01.081081,North,Electronics,290.59,4,0.05,1104.24
ORD-0706,2023-09-14 21:02:42.162162,East,Furniture,212.26,3,0.15,541.26
ORD-0707,2023-09-15 05:47:23.243243,East,Sports,226.7,7,0.05,1507.55
ORD-0708,2023-09-15 14:32:04.324324,West,Food & Beverage,24.06,6,0.0,144.36
ORD-0709,2023-09-15 23:16:45.405405,North,Electronics,468.49,8,0.0,3747.92
ORD-0710,2023-09-16 08:01:26.486486,North,Electronics,230.31,3,0.0,690.93
ORD-0711,2023-09-16 16:46:07.567567,East,Sports,209.09,5,0.1,940.91
ORD-0712,2023-09-17 01:30:48.648648,North,Sports,212.32,4,0.2,679.42
ORD-0713,2023-09-17 10:15:29.729729,North,Clothing,189.11,4,0.2,605.15
ORD-0714,2023-09-17 19:00:10.810810,North,Food & Beverage,21.52,4,0.05,81.78
ORD-0715,2023-09-18 03:44:51.891891,South,Food & Beverage,21.27,8,0.0,170.16
ORD-0716,2023-09-18 12:29:32.972972,West,Furniture,85.05,6,0.2,408.24
ORD-0717,2023-09-18 21:14:14.054054,East,Clothing,17.57,3,0.0,52.71
ORD-0718,2023-09-19 05:58:55.135135,East,Clothing,92.09,5,0.2,368.36
ORD-0719,2023-09-19 14:43:36.216216,South,Clothing,71.24,6,0.15,363.32
ORD-0720,2023-09-19 23:28:17.297297,West,Clothing,57.57,5,0.15,244.67
ORD-0721,2023-09-20 08:12:58.378378,East,Food & Beverage,6.38,6,0.2,30.62
ORD-0722,2023-09-20 16:57:39.459459,North,Food & Beverage,38.59,8,0.0,308.72
ORD-0723,2023-09-21 01:42:20.540540,East,Clothing,168.83,7,0.15,1004.54
ORD-0724,2023-09-21 10:27:01.621621,North,Furniture,362.11,5,0.1,1629.5
ORD-0725,2023-09-21 19:11:42.702702,South,Electronics,1428.64,6,0.2,6857.47
ORD-0726,2023-09-22 03:56:23.783783,North,Electronics,1499.38,4,0.1,5397.77
ORD-0727,2023-09-22 12:41:04.864864,East,Furniture,416.48,9,0.2,2998.66
ORD-0728,2023-09-22 21:25:45.945945,East,Clothing,61.21,4,0.0,244.84
ORD-0729,2023-09-23 06:10:27.027027,East,Food & Beverage,4.49,1,0.0,4.49
ORD-0730,2023-09-23 14:55:08.108108,South,Electronics,1146.59,7,0.0,8026.13
ORD-0731,2023-09-23 23:39:49.189189,South,Sports,145.39,7,0.15,865.07
ORD-0732,2023-09-24 08:24:30.270270,West,Sports,198.24,4,0.1,713.66
ORD-0733,2023-09-24 17:09:11.351351,East,Furniture,553.0,3,0.1,1493.1
ORD-0734,2023-09-25 01:53:52.432432,North,Clothing,44.48,8,0.1,320.26
ORD-0735,2023-09-25 10:38:33.513513,South,Electronics,898.73,5,0.0,4493.65
ORD-0736,2023-09-25 19:23:14.594594,East,Clothing,130.61,7,0.1,822.84
ORD-0737,2023-09-26 04:07:55.675675,East,Electronics,763.0,4,0.0,3052.0
ORD-0738,2023-09-26 12:52:36.756756,South,Furniture,91.1,4,0.0,364.4
ORD-0739,2023-09-26 21:37:17.837837,West,Furniture,234.86,8,0.0,1878.88
ORD-0740,2023-09-27 06:21:58.918918,South,Sports,105.33,8,0.15,716.24
ORD-0741,2023-09-27 15:06:40.000000,South,Clothing,137.33,2,0.2,219.73
ORD-0742,2023-09-27 23:51:21.081081,North,Sports,258.46,2,0.0,516.92
ORD-0743,2023-09-28 08:36:02.162162,North,Clothing,72.66,3,0.2,174.38
ORD-0744,2023-09-28 17:20:43.243243,West,Sports,210.55,3,0.2,505.32
ORD-0745,2023-09-29 02:05:24.324324,East,Food & Beverage,13.66,1,0.15,11.61
ORD-0746,2023-09-29 10:50:05.405405,South,Food & Beverage,37.97,3,0.0,113.91
ORD-0747,2023-09-29 19:34:46.486486,West,Food & Beverage,33.1,6,0.0,198.6
ORD-0748,2023-09-30 04:19:27.567567,North,Food & Beverage,23.35,8,0.05,177.46
ORD-0749,2023-09-30 13:04:08.648648,South,Electronics,709.5,6,0.15,3618.45
ORD-0750,2023-09-30 21:48:49.729729,East,Food & Beverage,14.64,5,0.05,69.54
ORD-0751,2023-10-01 06:33:30.810810,North,Furniture,221.03,4,0.05,839.91
ORD-0752,2023-10-01 15:18:11.891891,North,Furniture,583.3,3,0.0,1749.9
ORD-0753,2023-10-02 00:02:52.972972,North,Electronics,636.05,4,0.15,2162.57
ORD-0754,2023-10-02 08:47:34.054054,West,Food & Beverage,22.04,7,0.0,154.28
ORD-0755,2023-10-02 17:32:15.135135,East,Food & Beverage,39.56,1,0.05,37.58
ORD-0756,2023-10-03 02:16:56.216216,South,Food & Beverage,27.33,7,0.15,162.61
ORD-0757,2023-10-03 11:01:37.297297,West,Sports,166.44,1,0.05,158.12
ORD-0758,2023-10-03 19:46:18.378378,West,Clothing,88.52,2,0.1,159.34
ORD-0759,2023-10-04 04:30:59.459459,West,Sports,62.77,4,0.2,200.86
ORD-0760,2023-10-04 13:15:40.540540,North,Clothing,78.74,1,0.15,66.93
ORD-0761,2023-10-04 22:00:21.621621,East,Food & Beverage,30.99,9,0.15,237.07
ORD-0762,2023-10-05 06:45:02.702702,West,Food & Beverage,26.14,6,0.2,125.47
ORD-0763,2023-10-05 15:29:43.783783,South,Sports,229.92,1,0.05,218.42
ORD-0764,2023-10-06 00:14:24.864864,East,Sports,67.44,1,0.1,60.7
ORD-0765,2023-10-06 08:59:05.945945,South,Clothing,114.35,6,0.0,686.1
ORD-0766,2023-10-06 17:43:47.027027,East,Furniture,559.5,4,0.2,1790.4
ORD-0767,2023-10-07 02:28:28.108108,South,Clothing,93.24,4,0.0,372.96
ORD-0768,2023-10-07 11:13:09.189189,North,Sports,211.89,6,0.05,1207.77
ORD-0769,2023-10-07 19:57:50.270270,West,Sports,43.46,7,0.2,243.38
ORD-0770,2023-10-08 04:42:31.351351,South,Electronics,1461.06,9,0.2,10519.63
ORD-0771,2023-10-08 13:27:12.432432,East,Sports,185.79,5,0.15,789.61
ORD-0772,2023-10-08 22:11:53.513513,West,Electronics,396.98,9,0.0,3572.82
ORD-0773,2023-10-09 06:56:34.594594,West,Furniture,128.69,4,0.0,514.76
ORD-0774,2023-10-09 15:41:15.675675,East,Clothing,114.66,2,0.0,229.32
ORD-0775,2023-10-10 00:25:56.756756,South,Clothing,114.93,3,0.2,275.83
ORD-0776,2023-10-10 09:10:37.837837,North,Electronics,185.15,1,0.0,185.15
ORD-0777,2023-10-10 17:55:18.918918,North,Clothing,198.53,6,0.0,1191.18
ORD-0778,2023-10-11 02:40:00.000000,South,Sports,274.58,6,0.05,1565.11
ORD-0779,2023-10-11 11:24:41.081081,West,Food & Beverage,20.07,1,0.0,20.07
ORD-0780,2023-10-11 20:09:22.162162,West,Electronics,220.33,3,0.2,528.79
ORD-0781,2023-10-12 04:54:03.243243,West,Clothing,168.11,5,0.0,840.55
ORD-0782,2023-10-12 13:38:44.324324,West,Electronics,772.64,3,0.2,1854.34
ORD-0783,2023-10-12 22:23:25.405405,South,Electronics,1089.07,3,0.0,3267.21
ORD-0784,2023-10-13 07:08:06.486486,West,Food & Beverage,21.83,3,0.0,65.49
ORD-0785,2023-10-13 15:52:47.567567,East,Sports,87.84,5,0.1,395.28
ORD-0786,2023-10-14 00:37:28.648648,West,Electronics,1260.35,5,0.0,6301.75
ORD-0787,2023-10-14 09:22:09.729729,North,Clothing,196.25,4,0.0,785.0
ORD-0788,2023-10-14 18:06:50.810810,West,Furniture,176.49,1,0.15,150.02
ORD-0789,2023-10-15 02:51:31.891891,South,Electronics,849.33,5,0.15,3609.65
ORD-0790,2023-10-15 11:36:12.972972,North,Electronics,606.2,5,0.0,3031.0
ORD-0791,2023-10-15 20:20:54.054054,South,Food & Beverage,37.11,4,0.2,118.75
ORD-0792,2023-10-16 05:05:35.135135,South,Sports,156.41,6,0.0,938.46
ORD-0793,2023-10-16 13:50:16.216216,North,Furniture,532.42,4,0.0,2129.68
ORD-0794,2023-10-16 22:34:57.297297,South,Clothing,174.17,7,0.15,1036.31
ORD-0795,2023-10-17 07:19:38.378378,South,Furniture,194.7,7,0.1,1226.61
ORD-0796,2023-10-17 16:04:19.459459,West,Clothing,160.1,2,0.05,304.19
ORD-0797,2023-10-18 00:49:00.540540,East,Sports,129.16,3,0.0,387.48
ORD-0798,2023-10-18 09:33:41.621621,South,Clothing,187.51,1,0.1,168.76
ORD-0799,2023-10-18 18:18:22.702702,South,Food & Beverage,21.79,8,0.05,165.6
ORD-0800,2023-10-19 03:03:03.783783,South,Food & Beverage,33.36,9,0.0,300.24
ORD-0801,2023-10-19 11:47:44.864864,West,Food & Beverage,13.47,4,0.0,53.88
ORD-0802,2023-10-19 20:32:25.945945,East,Food & Beverage,14.05,6,0.0,84.3
ORD-0803,2023-10-20 05:17:07.027027,North,Furniture,368.69,9,0.0,3318.21
ORD-0804,2023-10-20 14:01:48.108108,West,Sports,299.68,6,0.0,1798.08
ORD-0805,2023-10-20 22:46:29.189189,West,Clothing,103.03,9,0.0,927.27
ORD-0806,2023-10-21 07:31:10.270270,East,Clothing,38.23,4,0.0,152.92
ORD-0807,2023-10-21 16:15:51.351351,East,Food & Beverage,22.93,8,0.0,183.44
ORD-0808,2023-10-22 01:00:32.432432,West,Food & Beverage,15.77,9,0.05,134.83
ORD-0809,2023-10-22 09:45:13.513513,North,Electronics,850.28,4,0.05,3231.06
ORD-0810,2023-10-22 18:29:54.594594,West,Sports,166.68,5,0.05,791.73
ORD-0811,2023-10-23 03:14:35.675675,East,Furniture,294.99,8,0.0,2359.92
ORD-0812,2023-10-23 11:59:16.756756,North,Clothing,71.14,6,0.2,341.47
ORD-0813,2023-10-23 20:43:57.837837,East,Electronics,323.55,7,0.0,2264.85
ORD-0814,2023-10-24 05:28:38.918918,North,Electronics,1061.37,3,0.1,2865.7
ORD-0815,2023-10-24 14:13:20.000000,South,Clothing,118.64,7,0.0,830.48
ORD-0816,2023-10-24 22:58:01.081081,East,Furniture,170.79,8,0.0,1366.32
ORD-0817,2023-10-25 07:42:42.162162,East,Electronics,1174.54,6,0.15,5990.15
ORD-0818,2023-10-25 16:27:23.243243,West,Electronics,113.29,9,0.05,968.63
ORD-0819,2023-10-26 01:12:04.324324,East,Sports,225.45,6,0.0,1352.7
ORD-0820,2023-10-26 09:56:45.405405,East,Furniture,434.93,9,0.1,3522.93
ORD-0821,2023-10-26 18:41:26.486486,South,Electronics,1226.54,4,0.0,4906.16
ORD-0822,2023-10-27 03:26:07.567567,East,Furniture,256.2,8,0.0,2049.6
ORD-0823,2023-10-27 12:10:48.648648,South,Clothing,136.1,4,0.2,435.52
ORD-0824,2023-10-27 20:55:29.729729,South,Food & Beverage,33.37,2,0.0,66.74
ORD-0825,2023-10-28 05:40:10.810810,South,Electronics,1472.19,9,0.1,11924.74
ORD-0826,2023-10-28 14:24:51.891891,South,Sports,152.64,5,0.0,763.2
ORD-0827,2023-10-28 23:09:32.972972,North,Clothing,17.03,4,0.05,64.71
ORD-0828,2023-10-29 07:54:14.054054,West,Furniture,321.28,2,0.0,642.56
ORD-0829,2023-10-29 16:38:55.135135,North,Clothing,122.13,1,0.0,122.13
ORD-0830,2023-10-30 01:23:36.216216,East,Electronics,1311.07,7,0.2,7341.99
ORD-0831,2023-10-30 10:08:17.297297,North,Furniture,529.55,6,0.0,3177.3
ORD-0832,2023-10-30 18:52:58.378378,North,Food & Beverage,19.29,2,0.2,30.86
ORD-0833,2023-10-31 03:37:39.459459,East,Clothing,109.93,8,0.2,703.55
ORD-0834,2023-10-31 12:22:20.540540,East,Electronics,712.55,4,0.1,2565.18
ORD-0835,2023-10-31 21:07:01.621621,East,Sports,218.95,8,0.1,1576.44
ORD-0836,2023-11-01 05:51:42.702702,North,Furniture,269.59,7,0.0,1887.13
ORD-0837,2023-11-01 14:36:23.783783,North,Clothing,134.41,5,0.1,604.84
ORD-0838,2023-11-01 23:21:04.864864,East,Clothing,39.33,8,0.1,283.18
ORD-0839,2023-11-02 08:05:45.945945,West,Food & Beverage,20.37,9,0.0,183.33
ORD-0840,2023-11-02 16:50:27.027027,West,Food & Beverage,38.86,5,0.05,184.58
ORD-0841,2023-11-03 01:35:08.108108,South,Sports,106.86,5,0.0,534.3
ORD-0842,2023-11-03 10:19:49.189189,East,Sports,210.27,2,0.0,420.54
ORD-0843,2023-11-03 19:04:30.270270,South,Electronics,992.26,5,0.05,4713.23
ORD-0844,2023-11-04 03:49:11.351351,West,Electronics,1285.06,3,0.2,3084.14
ORD-0845,2023-11-04 12:33:52.432432,South,Sports,256.88,7,0.0,1798.16
ORD-0846,2023-11-04 21:18:33.513513,East,Sports,258.93,5,0.15,1100.45
ORD-0847,2023-11-05 06:03:14.594594,East,Furniture,252.81,8,0.0,2022.48
ORD-0848,2023-11-05 14:47:55.675675,East,Food & Beverage,14.72,1,0.1,13.25
ORD-0849,2023-11-05 23:32:36.756756,North,Electronics,1092.14,3,0.05,3112.6
ORD-0850,2023-11-06 08:17:17.837837,South,Food & Beverage,31.1,3,0.0,93.3
ORD-0851,2023-11-06 17:01:58.918918,West,Food & Beverage,35.28,9,0.0,317.52
ORD-0852,2023-11-07 01:46:40.000000,West,Sports,18.48,5,0.05,87.78
ORD-0853,2023-11-07 10:31:21.081081,West,Furniture,78.32,9,0.1,634.39
ORD-0854,2023-11-07 19:16:02.162162,North,Clothing,129.92,9,0.0,1169.28
ORD-0855,2023-11-08 04:00:43.243243,North,Furniture,555.72,1,0.0,555.72
ORD-0856,2023-11-08 12:45:24.324324,East,Furniture,598.56,2,0.1,1077.41
ORD-0857,2023-11-08 21:30:05.405405,West,Food & Beverage,30.63,5,0.15,130.18
ORD-0858,2023-11-09 06:14:46.486486,North,Furniture,283.02,4,0.2,905.66
ORD-0859,2023-11-09 14:59:27.567567,East,Electronics,192.74,9,0.05,1647.93
ORD-0860,2023-11-09 23:44:08.648648,West,Food & Beverage,26.45,7,0.0,185.15
ORD-0861,2023-11-10 08:28:49.729729,South,Electronics,1315.24,6,0.0,7891.44
ORD-0862,2023-11-10 17:13:30.810810,East,Clothing,94.3,7,0.2,528.08
ORD-0863,2023-11-11 01:58:11.891891,North,Food & Beverage,28.68,1,0.0,28.68
ORD-0864,2023-11-11 10:42:52.972972,North,Clothing,181.65,1,0.15,154.4
ORD-0865,2023-11-11 19:27:34.054054,East,Food & Beverage,4.7,8,0.0,37.6
ORD-0866,2023-11-12 04:12:15.135135,East,Sports,240.47,2,0.05,456.89
ORD-0867,2023-11-12 12:56:56.216216,North,Furniture,204.29,9,0.0,1838.61
ORD-0868,2023-11-12 21:41:37.297297,South,Sports,117.45,7,0.05,781.04
ORD-0869,2023-11-13 06:26:18.378378,West,Clothing,37.66,6,0.2,180.77
ORD-0870,2023-11-13 15:10:59.459459,South,Furniture,337.45,1,0.0,337.45
ORD-0871,2023-11-13 23:55:40.540540,East,Food & Beverage,23.94,1,0.1,21.55
ORD-0872,2023-11-14 08:40:21.621621,South,Furniture,483.81,2,0.0,967.62
ORD-0873,2023-11-14 17:25:02.702702,North,Electronics,296.48,6,0.1,1600.99
ORD-0874,2023-11-15 02:09:43.783783,East,Furniture,84.22,6,0.1,454.79
ORD-0875,2023-11-15 10:54:24.864864,West,Electronics,1312.72,2,0.05,2494.17
ORD-0876,2023-11-15 19:39:05.945945,North,Furniture,387.04,1,0.2,309.63
ORD-0877,2023-11-16 04:23:47.027027,North,Electronics,399.2,5,0.0,1996.0
ORD-0878,2023-11-16 13:08:28.108108,West,Clothing,183.44,5,0.0,917.2
ORD-0879,2023-11-16 21:53:09.189189,West,Sports,49.79,2,0.0,99.58
ORD-0880,2023-11-17 06:37:50.270270,South,Food & Beverage,20.06,6,0.15,102.31
ORD-0881,2023-11-17 15:22:31.351351,East,Furniture,182.23,9,0.0,1640.07
ORD-0882,2023-11-18 00:07:12.432432,West,Sports,82.56,2,0.15,140.35
ORD-0883,2023-11-18 08:51:53.513513,West,Food & Beverage,3.35,2,0.15,5.7
ORD-0884,2023-11-18 17:36:34.594594,East,Food & Beverage,32.77,3,0.0,98.31
ORD-0885,2023-11-19 02:21:15.675675,West,Electronics,1356.75,7,0.05,9022.39
ORD-0886,2023-11-19 11:05:56.756756,West,Clothing,138.75,6,0.1,749.25
ORD-0887,2023-11-19 19:50:37.837837,South,Clothing,40.02,8,0.2,256.13
ORD-0888,2023-11-20 04:35:18.918918,North,Sports,136.99,8,0.1,986.33
ORD-0889,2023-11-20 13:20:00.000000,North,Clothing,75.66,6,0.1,408.56
ORD-0890,2023-11-20 22:04:41.081081,North,Furniture,369.04,3,0.0,1107.12
ORD-0891,2023-11-21 06:49:22.162162,North,Clothing,131.4,3,0.0,394.2
ORD-0892,2023-11-21 15:34:03.243243,West,Sports,131.9,1,0.2,105.52
ORD-0893,2023-11-22 00:18:44.324324,East,Clothing,57.52,7,0.05,382.51
ORD-0894,2023-11-22 09:03:25.405405,East,Furniture,513.37,5,0.0,2566.85
ORD-0895,2023-11-22 17:48:06.486486,South,Electronics,338.86,4,0.0,1355.44
ORD-0896,2023-11-23 02:32:47.567567,South,Sports,120.33,4,0.05,457.25
ORD-0897,2023-11-23 11:17:28.648648,West,Electronics,750.65,4,0.15,2552.21
ORD-0898,2023-11-23 20:02:09.729729,East,Electronics,393.95,6,0.05,2245.52
ORD-0899,2023-11-24 04:46:50.810810,East,Electronics,879.29,8,0.05,6682.6
ORD-0900,2023-11-24 13:31:31.891891,North,Food & Beverage,24.27,8,0.1,174.74
ORD-0901,2023-11-24 22:16:12.972972,West,Food & Beverage,39.73,5,0.05,188.72
ORD-0902,2023-11-25 07:00:54.054054,West,Electronics,478.08,6,0.15,2438.21
ORD-0903,2023-11-25 15:45:35.135135,North,Sports,293.56,4,0.15,998.1
ORD-0904,2023-11-26 00:30:16.216216,West,Furniture,408.61,9,0.0,3677.49
ORD-0905,2023-11-26 09:14:57.297297,West,Furniture,193.71,8,0.05,1472.2
ORD-0906,2023-11-26 17:59:38.378378,South,Clothing,117.53,1,0.1,105.78
ORD-0907,2023-11-27 02:44:19.459459,East,Sports,208.25,2,0.05,395.67
ORD-0908,2023-11-27 11:29:00.540540,West,Food & Beverage,30.55,9,0.0,274.95
ORD-0909,2023-11-27 20:13:41.621621,South,Electronics,121.11,8,0.0,968.88
ORD-0910,2023-11-28 04:58:22.702702,East,Clothing,125.22,3,0.1,338.09
ORD-0911,2023-11-28 13:43:03.783783,North,Furniture,318.17,8,0.0,2545.36
ORD-0912,2023-11-28 22:27:44.864864,South,Food & Beverage,36.45,1,0.0,36.45
ORD-0913,2023-11-29 07:12:25.945945,South,Food & Beverage,13.59,4,0.15,46.21
ORD-0914,2023-11-29 15:57:07.027027,East,Electronics,1208.35,3,0.15,3081.29
ORD-0915,2023-11-30 00:41:48.108108,North,Furniture,379.96,6,0.0,2279.76
ORD-0916,2023-11-30 09:26:29.189189,South,Sports,110.88,7,0.1,698.54
ORD-0917,2023-11-30 18:11:10.270270,West,Food & Beverage,26.55,4,0.05,100.89
ORD-0918,2023-12-01 02:55:51.351351,West,Electronics,950.29,7,0.2,5321.62
ORD-0919,2023-12-01 11:40:32.432432,West,Sports,205.91,9,0.1,1667.87
ORD-0920,2023-12-01 20:25:13.513513,North,Furniture,443.72,2,0.0,887.44
ORD-0921,2023-12-02 05:09:54.594594,South,Food & Beverage,27.39,3,0.15,69.84
ORD-0922,2023-12-02 13:54:35.675675,West,Sports,252.79,5,0.1,1137.56
ORD-0923,2023-12-02 22:39:16.756756,North,Sports,191.45,3,0.1,516.92
ORD-0924,2023-12-03 07:23:57.837837,West,Sports,271.79,8,0.15,1848.17
ORD-0925,2023-12-03 16:08:38.918918,East,Food & Beverage,26.91,8,0.0,215.28
ORD-0926,2023-12-04 00:53:20.000000,South,Food & Beverage,14.43,8,0.15,98.12
ORD-0927,2023-12-04 09:38:01.081081,South,Clothing,93.76,9,0.0,843.84
ORD-0928,2023-12-04 18:22:42.162162,North,Furniture,364.56,4,0.05,1385.33
ORD-0929,2023-12-05 03:07:23.243243,North,Electronics,1111.92,5,0.15,4725.66
ORD-0930,2023-12-05 11:52:04.324324,South,Sports,34.32,5,0.0,171.6
ORD-0931,2023-12-05 20:36:45.405405,West,Clothing,66.07,8,0.0,528.56
ORD-0932,2023-12-06 05:21:26.486486,West,Electronics,1133.85,7,0.0,7936.95
ORD-0933,2023-12-06 14:06:07.567567,East,Clothing,43.37,9,0.0,390.33
